"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Czechia","Gross Domestic Product (GDP) (current US$)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,6.1621364981E10,"E",,2002,8.1696651659E10,"E",,2007,1.89E11,"E",,2012,2.06E11,"E",,2015,1.82E11,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Democratic People's Republic of Korea","Gross Domestic Product (GDP) (current US$)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Democratic Republic of the Congo","Gross Domestic Product (GDP) (current US$)",,,"",,,,"",,1972,6.173712814E9,"E",,1977,1.2344424764E10,"E",,1982,1.3651667371E10,"E",,1987,7.661625473E9,"E",,1992,8.227343907E9,"E",,1997,6.090840548E9,"E",,2002,8.728038525E9,"E",,2007,1.6737071816E10,"E",,2012,2.9306235826E10,"E",,2017,3.7642482562E10,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Denmark","Gross Domestic Product (GDP) (current US$)",1962,7.812968114E9,"E",,1967,1.2788479692E10,"E",,1972,2.2966364109E10,"E",,1977,4.9666416195E10,"E",,1982,5.9916301294E10,"E",,1987,1.09E11,"E",,1992,1.53E11,"E",,1997,1.74E11,"E",,2002,1.79E11,"E",,2007,3.2E11,"E",,2012,3.25E11,"E",,2015,2.95E11,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Djibouti","Gross Domestic Product (GDP) (current US$)",,,"",,,,"",,,,"",,,,"",,,,"",,1987,3.73371753E8,"E",,1992,4.78058305E8,"E",,1997,5.02675542E8,"E",,2002,5.9112204E8,"E",,2007,8.47918929E8,"E",,2012,1.353632942E9,"E",,2014,1.58902586E9,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Dominica","Gross Domestic Product (GDP) (current US$)",1960,1.2E7,"E",,1965,1.55E7,"E",,1970,2.02E7,"E",,1977,3.637037E7,"E",,1982,7.2051851E7,"E",,1987,1.26348146E8,"E",,1992,1.91759256E8,"E",,1997,2.45781477E8,"E",,2002,3.37695735E8,"E",,2007,4.21481481E8,"E",,2012,4.85185185E8,"E",,2015,5.37777778E8,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Dominican Republic","Gross Domestic Product (GDP) (current US$)",1962,8.241E8,"E",,1967,1.0348E9,"E",,1972,1.9873E9,"E",,1977,4.5871002E9,"E",,1982,7.9640003E9,"E",,1987,5.827050857E9,"E",,1992,1.127767688E10,"E",,1997,1.9593916229E10,"E",,2002,2.6571659051E10,"E",,2007,4.4073886687E10,"E",,2012,6.0595109805E10,"E",,2015,6.7103263863E10,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ecuador","Gross Domestic Product (GDP) (current US$)",1962,9.58598195E8,"E",,1967,2.553596092E9,"E",,1972,3.185987235E9,"E",,1977,1.102634659E10,"E",,1982,1.9929853575E10,"E",,1987,1.3945431882E10,"E",,1992,1.8094238119E10,"E",,1997,2.8162053027E10,"E",,2002,2.8548945E10,"E",,2007,5.1007777E10,"E",,2012,8.7924544E10,"E",,2015,1.01E11,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Egypt","Gross Domestic Product (GDP) (current US$)",1962,4.003322844E9,"E",,1967,5.57916851E9,"E",,1972,8.763960703E9,"E",,1977,1.4636028767E10,"E",,1982,2.5592365394E10,"E",,1987,4.0507934171E10,"E",,1992,4.1855986519E10,"E",,1997,7.8436578171E10,"E",,2002,8.7850683979E10,"E",,2007,1.3E11,"E",,2012,2.76E11,"E",,2015,3.31E11,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"El Salvador","Gross Domestic Product (GDP) (current US$)",1962,7.0608E8,"E",,1967,9.762E8,"E",,1972,1.26372E9,"E",,1977,2.9416401E9,"E",,1982,3.3991891E9,"E",,1987,3.9580458E9,"E",,1992,5.9547E9,"E",,1997,1.11347E10,"E",,2002,1.43067E10,"E",,2007,2.01049E10,"E",,2012,2.38136E10,"E",,2015,2.58502E10,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Equatorial Guinea","Gross Domestic Product (GDP) (current US$)",1962,9122751.0,"E",,1967,7.2317447E7,"E",,1972,6.5429198E7,"E",,1977,1.0398752E8,"E",,1982,4.4294648E7,"E",,1987,9.3345848E7,"E",,1992,1.34707184E8,"E",,1997,4.42337849E8,"E",,2002,1.806742742E9,"E",,2007,1.0776721748E10,"E",,2012,1.8011041667E10,"E",,2015,9.397792253E9,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Eritrea","Gross Domestic Product (GDP) (current US$)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,6.8649009E8,"E",,2002,7.29321367E8,"E",,2007,1.317974491E9,"E",,2011,2.607739837E9,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Estonia","Gross Domestic Product (GDP) (current US$)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,3.986615194E9,"E",,1997,5.06624211E9,"E",,2002,7.322068381E9,"E",,2007,2.2237065426E10,"E",,2012,2.3135266649E10,"E",,2015,2.2691482755E10,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Eswatini","Gross Domestic Product (GDP) (current US$)",1962,4.5927962E7,"E",,1967,7.475997E7,"E",,1972,1.4674039E8,"E",,1977,3.0406E8,"E",,1982,5.37568142E8,"E",,1987,5.84125997E8,"E",,1992,1.284766234E9,"E",,1997,1.716699913E9,"E",,2002,1.224226095E9,"E",,2007,3.053808159E9,"E",,2012,4.912817418E9,"E",,2015,4.060072444E9,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ethiopia","Gross Domestic Product (GDP) (current US$)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,8.58921139E9,"E",,2002,7.850809498E9,"E",,2007,1.9707616773E10,"E",,2012,4.3310721414E10,"E",,2015,6.1537143095E10,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Faroe Islands","Gross Domestic Product (GDP) (current US$)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2002,1.268445919E9,"E",,2007,2.278229533E9,"E",,2012,2.356505419E9,"E",,2013,2.613458942E9,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Fiji","Gross Domestic Product (GDP) (current US$)",1962,1.22912941E8,"E",,1967,1.62625886E8,"E",,1972,3.16650509E8,"E",,1977,7.19533137E8,"E",,1982,1.194015444E9,"E",,1987,1.177908192E9,"E",,1992,1.531803061E9,"E",,1997,2.093994597E9,"E",,2002,1.842691481E9,"E",,2007,3.405050612E9,"E",,2012,3.977652383E9,"E",,2015,4.386008745E9,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Finland","Gross Domestic Product (GDP) (current US$)",1962,6.340580854E9,"E",,1967,9.36895401E9,"E",,1972,1.4754136507E10,"E",,1977,3.3524682308E10,"E",,1982,5.283212039E10,"E",,1987,9.1642093873E10,"E",,1992,1.13E11,"E",,1997,1.27E11,"E",,2002,1.4E11,"E",,2007,2.55E11,"E",,2012,2.57E11,"E",,2015,2.3E11,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"France","Gross Domestic Product (GDP) (current US$)",1962,7.6313782252E10,"E",,1967,1.19E11,"E",,1972,2.04E11,"E",,1977,4.11E11,"E",,1982,5.87E11,"E",,1987,9.38E11,"E",,1992,1.41E12,"E",,1997,1.46E12,"E",,2002,1.5E12,"E",,2007,2.66E12,"E",,2012,2.68E12,"E",,2015,2.42E12,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Gabon","Gross Domestic Product (GDP) (current US$)",1962,1.82796536E8,"E",,1967,2.7154368E8,"E",,1972,4.30508358E8,"E",,1977,2.809349074E9,"E",,1982,3.618007844E9,"E",,1987,3.281797039E9,"E",,1992,5.592390849E9,"E",,1997,5.326816859E9,"E",,2002,5.310381151E9,"E",,2007,1.2438956756E10,"E",,2012,1.7171447372E10,"E",,2015,1.4339723935E10,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Gambia","Gross Domestic Product (GDP) (current US$)",,,"",,1967,4.6695363E7,"E",,1972,5.9161545E7,"E",,1977,1.38094243E8,"E",,1982,2.16051496E8,"E",,1987,2.20626484E8,"E",,1992,7.14255461E8,"E",,1997,8.03630743E8,"E",,2002,5.78236035E8,"E",,2007,7.98870894E8,"E",,2012,9.12569687E8,"E",,2014,8.50903179E8,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Georgia","Gross Domestic Product (GDP) (current US$)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,3.690328964E9,"E",,1997,3.510540809E9,"E",,2002,3.395778674E9,"E",,2007,1.017286968E10,"E",,2012,1.5846474596E10,"E",,2015,1.3965385802E10,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Germany","Gross Domestic Product (GDP) (current US$)",,,"",,,,"",,1972,2.99E11,"E",,1977,5.98E11,"E",,1982,7.74E11,"E",,1987,1.29E12,"E",,1992,2.12E12,"E",,1997,2.22E12,"E",,2002,2.08E12,"E",,2007,3.44E12,"E",,2012,3.54E12,"E",,2015,3.36E12,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ghana","Gross Domestic Product (GDP) (current US$)",1962,1.382515654E9,"E",,1967,1.747187645E9,"E",,1972,2.11229328E9,"E",,1977,3.189428571E9,"E",,1982,4.035994383E9,"E",,1987,5.074829932E9,"E",,1992,6.413901602E9,"E",,1997,6.891308594E9,"E",,2002,6.166330136E9,"E",,2007,2.4758819718E10,"E",,2012,4.1939728979E10,"E",,2015,3.786436822E10,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Greece","Gross Domestic Product (GDP) (current US$)",1962,5.327573509E9,"E",,1967,9.136711288E9,"E",,1972,1.6885506818E10,"E",,1977,3.6176233117E10,"E",,1982,5.4617991327E10,"E",,1987,6.5652751132E10,"E",,1992,1.16E11,"E",,1997,1.43E11,"E",,2002,1.54E11,"E",,2007,3.18E11,"E",,2012,2.46E11,"E",,2015,1.95E11,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Grenada","Gross Domestic Product (GDP) (current US$)",,,"",,,,"",,,,"",,1977,5.3322221E7,"E",,1982,9.5229628E7,"E",,1987,1.67229627E8,"E",,1992,2.50914815E8,"E",,1997,3.04940741E8,"E",,2002,5.40336926E8,"E",,2007,7.58518519E8,"E",,2012,7.99882148E8,"E",,2015,9.78148148E8,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Guatemala","Gross Domestic Product (GDP) (current US$)",1962,1.1436E9,"E",,1967,1.4535E9,"E",,1972,2.1013E9,"E",,1977,5.4805002E9,"E",,1982,8.7169997E9,"E",,1987,7.08439984E9,"E",,1992,1.0440842165E10,"E",,1997,1.7788559414E10,"E",,2002,2.0776403844E10,"E",,2007,3.4113107085E10,"E",,2012,5.038846092E10,"E",,2015,6.3794348775E10,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Guinea","Gross Domestic Product (GDP) (current US$)",,,"",,,,"",,,,"",,,,"",,1982,8.17931776E9,"E",,1987,2.041538057E9,"E",,1992,3.284625277E9,"E",,1997,3.783788551E9,"E",,2002,2.949637039E9,"E",,2007,4.134173275E9,"E",,2012,5.667229759E9,"E",,2015,6.699203543E9,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Guinea-Bissau","Gross Domestic Product (GDP) (current US$)",,,"",,,,"",,1972,8.7702829E7,"E",,1977,1.14971207E8,"E",,1982,1.65523634E8,"E",,1987,1.73836362E8,"E",,1992,2.26313493E8,"E",,1997,2.68551011E8,"E",,2002,4.1584348E8,"E",,2007,6.95606314E8,"E",,2012,9.95582731E8,"E",,2015,1.056851008E9,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Guyana","Gross Domestic Product (GDP) (current US$)",1962,1.9494951E8,"E",,1967,2.50176464E8,"E",,1972,2.85380965E8,"E",,1977,4.4988E8,"E",,1982,4.82E8,"E",,1987,3.5459184E8,"E",,1992,3.68281379E8,"E",,1997,7.4913801E8,"E",,2002,7.22460886E8,"E",,2007,1.740334782E9,"E",,2012,2.851154076E9,"E",,2015,3.166029056E9,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Haiti","Gross Domestic Product (GDP) (current US$)",1962,2.74520013E8,"E",,1967,3.51260006E8,"E",,1972,4.75339981E8,"E",,1977,9.87799962E8,"E",,1982,1.484999987E9,"E",,1987,2.160600064E9,"E",,1992,2.257121668E9,"E",,1997,3.338897648E9,"E",,2002,3.472191962E9,"E",,2007,5.88532559E9,"E",,2012,7.890216508E9,"E",,2015,8.877465911E9,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Holy See","Gross Domestic Product (GDP) (current US$)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Honduras","Gross Domestic Product (GDP) (current US$)",1962,3.8775E8,"E",,1967,5.981E8,"E",,1972,8.0299995E8,"E",,1977,1.66949995E9,"E",,1982,2.90350005E9,"E",,1987,4.15249995E9,"E",,1992,3.419487441E9,"E",,1997,4.663193916E9,"E",,2002,7.776435882E9,"E",,2007,1.2275501784E10,"E",,2012,1.8528601901E10,"E",,2015,2.0152043003E10,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Hungary","Gross Domestic Product (GDP) (current US$)",,,"",,,,"",,1972,7.074918567E9,"E",,1977,1.4173861741E10,"E",,1982,2.314584831E10,"E",,1987,2.6108718022E10,"E",,1992,3.8541488005E10,"E",,1997,4.7130701347E10,"E",,2002,6.7516529107E10,"E",,2007,1.39E11,"E",,2012,1.27E11,"E",,2015,1.21E11,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Iceland","Gross Domestic Product (GDP) (current US$)",1962,2.84916516E8,"E",,1967,6.21225962E8,"E",,1972,8.46506911E8,"E",,1977,2.226538694E9,"E",,1982,3.232804218E9,"E",,1987,5.565384032E9,"E",,1992,7.138787995E9,"E",,1997,7.596126046E9,"E",,2002,9.161798221E9,"E",,2007,2.129384123E10,"E",,2012,1.4194519025E10,"E",,2015,1.6598494831E10,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"India","Gross Domestic Product (GDP) (current US$)",1962,4.290086497E10,"E",,1967,5.101415536E10,"E",,1972,7.2716595884E10,"E",,1977,1.24E11,"E",,1982,2.04E11,"E",,1987,2.84E11,"E",,1992,2.93E11,"E",,1997,4.23E11,"E",,2002,5.24E11,"E",,2007,1.24E12,"E",,2012,1.82E12,"E",,2015,2.07E12,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Indonesia","Gross Domestic Product (GDP) (current US$)",,,"",,1967,5.980840376E9,"E",,1972,1.160508456E10,"E",,1977,4.8396143466E10,"E",,1982,9.4715163814E10,"E",,1987,7.5929617715E10,"E",,1992,1.39E11,"E",,1997,2.16E11,"E",,2002,1.96E11,"E",,2007,4.32E11,"E",,2012,9.18E11,"E",,2015,8.62E11,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Iran (Islamic Republic of)","Gross Domestic Product (GDP) (current US$)",1962,4.693566416E9,"E",,1967,7.55538369E9,"E",,1972,1.7153463263E10,"E",,1977,8.0600119984E10,"E",,1982,1.26E11,"E",,1987,1.34E11,"E",,1990,1.25E11,"E",,1997,1.14E11,"E",,2002,1.29E11,"E",,2007,3.37E11,"E",,2012,5.87E11,"E",,2014,4.25E11,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Iraq","Gross Domestic Product (GDP) (current US$)",1962,1.954634836E9,"E",,1967,2.795295537E9,"E",,1972,4.113848002E9,"E",,1977,1.9838130715E10,"E",,1982,4.2595309883E10,"E",,1987,5.6609842393E10,"E",,1990,1.8E11,"E",,1997,1.0113863358E10,"E",,2002,1.8969591211E10,"E",,2007,8.8840050497E10,"E",,2012,2.18E11,"E",,2015,1.69E11,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ireland","Gross Domestic Product (GDP) (current US$)",1962,2.260349684E9,"E",,1967,3.343636773E9,"E",,1972,6.325159323E9,"E",,1977,1.1260977195E10,"E",,1982,2.1498879946E10,"E",,1987,3.3958627692E10,"E",,1992,5.5981360981E10,"E",,1997,8.2816779608E10,"E",,2002,1.28E11,"E",,2007,2.7E11,"E",,2012,2.25E11,"E",,2015,2.38E11,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Israel","Gross Domestic Product (GDP) (current US$)",1962,2.596551757E9,"E",,1967,3.921085398E9,"E",,1972,7.173788441E9,"E",,1977,1.3776267566E10,"E",,1982,2.4572712708E10,"E",,1987,3.5476344261E10,"E",,1992,6.5771216421E10,"E",,1997,1.15E11,"E",,2002,1.21E11,"E",,2007,1.8E11,"E",,2012,2.6E11,"E",,2015,2.96E11,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Italy","Gross Domestic Product (GDP) (current US$)",1962,5.0383891899E10,"E",,1967,8.1133120065E10,"E",,1972,1.45E11,"E",,1977,2.57E11,"E",,1982,4.26E11,"E",,1987,8.03E11,"E",,1992,1.32E12,"E",,1997,1.24E12,"E",,2002,1.27E12,"E",,2007,2.2E12,"E",,2012,2.07E12,"E",,2015,1.81E12,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Jamaica","Gross Domestic Product (GDP) (current US$)",1962,7.77727657E8,"E",,1967,1.148014336E9,"E",,1972,1.875146615E9,"E",,1977,3.249733202E9,"E",,1982,3.293496326E9,"E",,1987,3.287007228E9,"E",,1992,3.530892749E9,"E",,1997,7.450324787E9,"E",,2002,9.694161516E9,"E",,2007,1.282409499E10,"E",,2012,1.4746420946E10,"E",,2015,1.4005654599E10,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Japan","Gross Domestic Product (GDP) (current US$)",1962,6.0723018684E10,"E",,1967,1.24E11,"E",,1972,3.13E11,"E",,1977,7.09E11,"E",,1982,1.12E12,"E",,1987,2.49E12,"E",,1992,3.85E12,"E",,1997,4.32E12,"E",,2002,3.98E12,"E",,2007,4.36E12,"E",,2012,5.96E12,"E",,2015,4.12E12,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Jordan","Gross Domestic Product (GDP) (current US$)",,,"",,1967,6.31679747E8,"E",,1972,7.88479685E8,"E",,1977,2.096778602E9,"E",,1982,4.680673604E9,"E",,1987,6.756417469E9,"E",,1992,5.311188436E9,"E",,1997,7.244402962E9,"E",,2002,9.580161861E9,"E",,2007,1.7110609732E10,"E",,2012,3.0937277606E10,"E",,2015,3.7517410299E10,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
