"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Djibouti","Long-term average annual precipitation in volume (10^9 m3/year)",1962,5.104,"E",,1967,5.104,"E",,1972,5.104,"E",,1977,5.104,"E",,1982,5.104,"E",,1987,5.104,"E",,1992,5.104,"E",,1997,5.104,"E",,2002,5.104,"E",,2007,5.104,"E",,2012,5.104,"E",,2017,5.104,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Dominica","Long-term average annual precipitation in volume (10^9 m3/year)",1962,1.562,"E",,1967,1.562,"E",,1972,1.562,"E",,1977,1.562,"E",,1982,1.562,"E",,1987,1.562,"E",,1992,1.562,"E",,1997,1.562,"E",,2002,1.562,"E",,2007,1.562,"E",,2012,1.562,"E",,2016,1.562,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Dominican Republic","Long-term average annual precipitation in volume (10^9 m3/year)",1962,68.62,"E",,1967,68.62,"E",,1972,68.62,"E",,1977,68.62,"E",,1982,68.62,"E",,1987,68.62,"E",,1992,68.62,"E",,1997,68.62,"E",,2002,68.62,"E",,2007,68.62,"E",,2012,68.62,"E",,2017,68.62,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ecuador","Long-term average annual precipitation in volume (10^9 m3/year)",1962,644.8,"K",,1967,644.8,"K",,1972,644.8,"K",,1977,644.8,"K",,1982,644.8,"K",,1987,644.8,"K",,1992,644.8,"K",,1997,644.8,"K",,2002,583.0,"K",,2007,583.0,"K",,2012,583.0,"K",,2017,583.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Egypt","Long-term average annual precipitation in volume (10^9 m3/year)",1962,18.13,"K",,1967,18.13,"K",,1972,18.13,"K",,1977,18.13,"K",,1982,18.13,"K",,1987,18.13,"K",,1992,18.13,"K",,1997,18.13,"K",,2002,18.13,"K",,2007,18.13,"K",,2012,18.13,"K",,2017,18.13,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"El Salvador","Long-term average annual precipitation in volume (10^9 m3/year)",1962,37.54,"K",,1967,37.54,"K",,1972,37.54,"K",,1977,37.54,"K",,1982,37.54,"K",,1987,37.54,"K",,1992,37.54,"K",,1997,37.54,"K",,2002,37.54,"K",,2007,37.54,"K",,2012,37.54,"K",,2017,37.54,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Equatorial Guinea","Long-term average annual precipitation in volume (10^9 m3/year)",1962,60.48,"E",,1967,60.48,"E",,1972,60.48,"E",,1977,60.48,"E",,1982,60.48,"E",,1987,60.48,"E",,1992,60.48,"E",,1997,60.48,"E",,2002,60.48,"E",,2007,60.48,"E",,2012,60.48,"E",,2017,60.48,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Eritrea","Long-term average annual precipitation in volume (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,45.16,"E",,2002,45.16,"E",,2007,45.16,"E",,2012,45.16,"E",,2017,45.16,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Estonia","Long-term average annual precipitation in volume (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,28.31,"E",,1997,28.31,"E",,2002,28.31,"E",,2007,28.31,"E",,2012,28.31,"E",,2017,28.38,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Eswatini","Long-term average annual precipitation in volume (10^9 m3/year)",1962,13.68,"E",,1967,13.68,"E",,1972,13.68,"E",,1977,13.68,"E",,1982,13.68,"E",,1987,13.68,"E",,1992,13.68,"E",,1997,13.68,"E",,2002,13.68,"E",,2007,13.68,"E",,2012,13.68,"E",,2017,13.68,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ethiopia","Long-term average annual precipitation in volume (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,936.4,"E",,2002,936.4,"E",,2007,936.4,"E",,2012,936.4,"E",,2017,936.4,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Faroe Islands","Long-term average annual precipitation in volume (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Fiji","Long-term average annual precipitation in volume (10^9 m3/year)",1962,47.36,"K",,1967,47.36,"K",,1972,47.36,"K",,1977,47.36,"K",,1982,47.36,"K",,1987,47.36,"K",,1992,47.36,"K",,1997,47.36,"K",,2002,47.36,"K",,2007,47.36,"K",,2012,47.36,"K",,2017,47.36,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Finland","Long-term average annual precipitation in volume (10^9 m3/year)",1962,181.2,"E",,1967,181.2,"E",,1972,181.2,"E",,1977,181.2,"E",,1982,181.2,"E",,1987,181.2,"E",,1992,181.2,"E",,1997,181.2,"E",,2002,181.2,"E",,2007,181.4,"E",,2012,181.4,"E",,2017,181.4,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"France","Long-term average annual precipitation in volume (10^9 m3/year)",1962,476.1,"K",,1967,476.1,"K",,1972,476.1,"K",,1977,476.1,"K",,1982,476.1,"K",,1987,476.1,"K",,1992,476.1,"K",,1997,476.1,"K",,2002,476.1,"K",,2007,476.1,"K",,2012,476.1,"K",,2017,476.1,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Gabon","Long-term average annual precipitation in volume (10^9 m3/year)",1962,490.1,"E",,1967,490.1,"E",,1972,490.1,"E",,1977,490.1,"E",,1982,490.1,"E",,1987,490.1,"E",,1992,490.1,"E",,1997,490.1,"E",,2002,490.1,"E",,2007,490.1,"E",,2012,490.1,"E",,2017,490.1,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Gambia","Long-term average annual precipitation in volume (10^9 m3/year)",1962,9.447,"E",,1967,9.447,"E",,1972,9.447,"E",,1977,9.447,"E",,1982,9.447,"E",,1987,9.447,"E",,1992,9.447,"E",,1997,9.447,"E",,2002,9.447,"E",,2007,9.447,"E",,2012,9.447,"E",,2017,9.447,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Georgia","Long-term average annual precipitation in volume (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,71.51,"K",,1997,71.51,"K",,2002,71.51,"K",,2007,71.51,"K",,2012,71.51,"K",,2017,71.51,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Germany","Long-term average annual precipitation in volume (10^9 m3/year)",1962,249.9,"E",,1967,249.9,"E",,1972,249.9,"E",,1977,249.9,"E",,1982,249.9,"E",,1987,249.9,"E",,1992,249.9,"E",,1997,249.9,"E",,2002,249.9,"E",,2007,250.0,"E",,2012,250.0,"E",,2017,250.3,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ghana","Long-term average annual precipitation in volume (10^9 m3/year)",1962,283.1,"E",,1967,283.1,"E",,1972,283.1,"E",,1977,283.1,"E",,1982,283.1,"E",,1987,283.1,"E",,1992,283.1,"E",,1997,283.1,"E",,2002,283.1,"E",,2007,283.1,"E",,2012,283.1,"E",,2017,283.1,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Greece","Long-term average annual precipitation in volume (10^9 m3/year)",1962,86.04,"K",,1967,86.04,"K",,1972,86.04,"K",,1977,86.04,"K",,1982,86.04,"K",,1987,86.04,"K",,1992,86.04,"K",,1997,86.04,"K",,2002,86.04,"K",,2007,86.04,"K",,2012,86.04,"K",,2017,86.04,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Grenada","Long-term average annual precipitation in volume (10^9 m3/year)",1962,0.799,"E",,1967,0.799,"E",,1972,0.799,"E",,1977,0.799,"E",,1982,0.799,"E",,1987,0.799,"E",,1992,0.799,"E",,1997,0.799,"E",,2002,0.799,"E",,2007,0.799,"E",,2012,0.799,"E",,2017,0.799,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Guatemala","Long-term average annual precipitation in volume (10^9 m3/year)",1962,217.3,"E",,1967,217.3,"E",,1972,217.3,"E",,1977,217.3,"E",,1982,217.3,"E",,1987,217.3,"E",,1992,217.3,"E",,1997,217.3,"E",,2002,217.3,"E",,2007,217.3,"E",,2012,217.3,"E",,2017,217.3,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Guinea","Long-term average annual precipitation in volume (10^9 m3/year)",1962,405.9,"E",,1967,405.9,"E",,1972,405.9,"E",,1977,405.9,"E",,1982,405.9,"E",,1987,405.9,"E",,1992,405.9,"E",,1997,405.9,"E",,2002,405.9,"E",,2007,405.9,"E",,2012,405.9,"E",,2017,405.9,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Guinea-Bissau","Long-term average annual precipitation in volume (10^9 m3/year)",1962,56.98,"E",,1967,56.98,"E",,1972,56.98,"E",,1977,56.98,"E",,1982,56.98,"E",,1987,56.98,"E",,1992,56.98,"E",,1997,56.98,"E",,2002,56.98,"E",,2007,56.98,"E",,2012,56.98,"E",,2017,56.98,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Guyana","Long-term average annual precipitation in volume (10^9 m3/year)",1962,513.1,"",,1967,513.1,"",,1972,513.1,"",,1977,513.1,"",,1982,513.1,"",,1987,513.1,"",,1992,513.1,"",,1997,513.1,"",,2002,513.1,"",,2007,513.1,"",,2012,513.1,"",,2017,513.1,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Haiti","Long-term average annual precipitation in volume (10^9 m3/year)",1962,39.96,"E",,1967,39.96,"E",,1972,39.96,"E",,1977,39.96,"E",,1982,39.96,"E",,1987,39.96,"E",,1992,39.96,"E",,1997,39.96,"E",,2002,39.96,"E",,2007,39.96,"E",,2012,39.96,"E",,2017,39.96,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Holy See","Long-term average annual precipitation in volume (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Honduras","Long-term average annual precipitation in volume (10^9 m3/year)",1962,222.3,"E",,1967,222.3,"E",,1972,222.3,"E",,1977,222.3,"E",,1982,222.3,"E",,1987,222.3,"E",,1992,222.3,"E",,1997,222.3,"E",,2002,222.3,"E",,2007,222.3,"E",,2012,222.3,"E",,2017,222.3,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Hungary","Long-term average annual precipitation in volume (10^9 m3/year)",1962,54.79,"K",,1967,54.79,"K",,1972,54.79,"K",,1977,54.79,"K",,1982,54.79,"K",,1987,54.79,"K",,1992,54.79,"K",,1997,54.79,"K",,2002,54.79,"K",,2007,54.79,"K",,2012,54.79,"K",,2017,54.79,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Iceland","Long-term average annual precipitation in volume (10^9 m3/year)",1962,199.8,"E",,1967,199.8,"E",,1972,199.8,"E",,1977,199.8,"E",,1982,199.8,"E",,1987,199.8,"E",,1992,199.8,"E",,1997,199.8,"E",,2002,199.8,"E",,2007,199.8,"E",,2012,199.8,"E",,2017,199.8,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"India","Long-term average annual precipitation in volume (10^9 m3/year)",1962,3560.0,"E",,1967,3560.0,"E",,1972,3560.0,"E",,1977,3560.0,"E",,1982,3560.0,"E",,1987,3560.0,"E",,1992,3560.0,"E",,1997,3560.0,"E",,2002,3560.0,"E",,2007,3560.0,"E",,2012,3560.0,"E",,2017,3560.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Indonesia","Long-term average annual precipitation in volume (10^9 m3/year)",1962,5163.0,"E",,1967,5163.0,"E",,1972,5163.0,"E",,1977,5163.0,"E",,1982,5163.0,"E",,1987,5163.0,"E",,1992,5163.0,"E",,1997,5163.0,"E",,2002,5163.0,"E",,2007,5163.0,"E",,2012,5163.0,"E",,2017,5170.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Iran (Islamic Republic of)","Long-term average annual precipitation in volume (10^9 m3/year)",1962,397.9,"K",,1967,397.9,"K",,1972,397.9,"K",,1977,397.9,"K",,1982,397.9,"K",,1987,397.9,"K",,1992,397.9,"K",,1997,397.9,"K",,2002,397.9,"K",,2007,397.9,"K",,2012,397.9,"K",,2017,397.9,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Iraq","Long-term average annual precipitation in volume (10^9 m3/year)",1962,94.68,"K",,1967,94.68,"K",,1972,94.68,"K",,1977,94.68,"K",,1982,94.68,"K",,1987,94.68,"K",,1992,94.68,"K",,1997,94.68,"K",,2002,94.68,"K",,2007,94.68,"K",,2012,94.01,"K",,2017,93.97,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ireland","Long-term average annual precipitation in volume (10^9 m3/year)",1962,78.57,"E",,1967,78.57,"E",,1972,78.57,"E",,1977,78.57,"E",,1982,78.57,"E",,1987,78.57,"E",,1992,78.57,"E",,1997,78.57,"E",,2002,78.57,"E",,2007,78.57,"E",,2012,78.57,"E",,2017,78.57,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Israel","Long-term average annual precipitation in volume (10^9 m3/year)",1962,9.6,"K",,1967,9.6,"K",,1972,9.6,"K",,1977,9.6,"K",,1982,9.6,"K",,1987,9.6,"K",,1992,9.6,"K",,1997,9.6,"K",,2002,9.6,"K",,2007,9.6,"K",,2012,9.6,"K",,2017,9.6,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Italy","Long-term average annual precipitation in volume (10^9 m3/year)",1962,250.7,"E",,1967,250.7,"E",,1972,250.7,"E",,1977,250.7,"E",,1982,250.7,"E",,1987,250.7,"E",,1992,250.7,"E",,1997,250.7,"E",,2002,250.7,"E",,2007,250.7,"E",,2012,250.7,"E",,2017,250.7,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Jamaica","Long-term average annual precipitation in volume (10^9 m3/year)",1962,22.54,"E",,1967,22.54,"E",,1972,22.54,"E",,1977,22.54,"E",,1982,22.54,"E",,1987,22.54,"E",,1992,22.54,"E",,1997,22.54,"E",,2002,22.54,"E",,2007,22.54,"E",,2012,22.54,"E",,2017,22.54,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Japan","Long-term average annual precipitation in volume (10^9 m3/year)",1962,630.2,"K",,1967,630.2,"K",,1972,630.2,"K",,1977,630.2,"K",,1982,630.2,"K",,1987,630.2,"K",,1992,630.2,"K",,1997,630.2,"K",,2002,630.3,"K",,2007,630.4,"K",,2012,630.4,"K",,2017,630.5,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Jordan","Long-term average annual precipitation in volume (10^9 m3/year)",1962,9.855,"K",,1967,9.855,"K",,1972,9.855,"K",,1977,9.855,"K",,1982,9.855,"K",,1987,9.855,"K",,1992,9.855,"K",,1997,9.855,"K",,2002,9.855,"K",,2007,9.855,"K",,2012,9.915,"K",,2017,9.915,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Kazakhstan","Long-term average annual precipitation in volume (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,681.2,"E",,1997,681.2,"E",,2002,681.2,"E",,2007,681.2,"E",,2012,681.2,"E",,2017,681.2,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Kenya","Long-term average annual precipitation in volume (10^9 m3/year)",1962,365.6,"E",,1967,365.6,"E",,1972,365.6,"E",,1977,365.6,"E",,1982,365.6,"E",,1987,365.6,"E",,1992,365.6,"E",,1997,365.6,"E",,2002,365.6,"K",,2007,365.6,"E",,2012,365.6,"E",,2017,365.6,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Kiribati","Long-term average annual precipitation in volume (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Kuwait","Long-term average annual precipitation in volume (10^9 m3/year)",1962,2.156,"K",,1967,2.156,"K",,1972,2.156,"K",,1977,2.156,"K",,1982,2.156,"K",,1987,2.156,"K",,1992,2.156,"K",,1997,2.156,"K",,2002,2.156,"K",,2007,2.156,"K",,2012,2.156,"K",,2017,2.156,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Kyrgyzstan","Long-term average annual precipitation in volume (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,106.6,"K",,1997,106.6,"K",,2002,106.6,"K",,2007,106.6,"K",,2012,106.6,"K",,2017,106.6,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Lao People's Democratic Republic","Long-term average annual precipitation in volume (10^9 m3/year)",1962,434.3,"E",,1967,434.3,"E",,1972,434.3,"E",,1977,434.3,"E",,1982,434.3,"E",,1987,434.3,"E",,1992,434.3,"E",,1997,434.3,"E",,2002,434.3,"E",,2007,434.3,"E",,2012,434.3,"E",,2017,434.3,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Latvia","Long-term average annual precipitation in volume (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,43.06,"K",,1997,43.06,"K",,2002,43.06,"K",,2007,43.06,"K",,2012,43.01,"K",,2017,43.01,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Lebanon","Long-term average annual precipitation in volume (10^9 m3/year)",1962,6.907,"K",,1967,6.907,"K",,1972,6.907,"K",,1977,6.907,"K",,1982,6.907,"K",,1987,6.907,"K",,1992,6.907,"K",,1997,6.907,"K",,2002,6.907,"K",,2007,6.907,"K",,2012,6.907,"K",,2017,6.907,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Lesotho","Long-term average annual precipitation in volume (10^9 m3/year)",1962,23.92,"E",,1967,23.92,"E",,1972,23.92,"E",,1977,23.92,"E",,1982,23.92,"E",,1987,23.92,"E",,1992,23.92,"E",,1997,23.92,"E",,2002,23.92,"E",,2007,23.92,"E",,2012,23.92,"E",,2017,23.92,"E",

